codigo_parcela;family_sub;relocation_group;especie;no_indiv;manejo;trait;value
FRA01Int;Scarabaeinae;Paracoprids;Onthophagus_taurus;8;1;PH;2.027
FRA01Int;Scarabaeinae;Paracoprids;Onthophagus_taurus;8;1;EL;2.841
FRA01Int;Scarabaeinae;Paracoprids;Onthophagus_taurus;8;1;pTL;1.394
FRA01Int;Scarabaeinae;Paracoprids;Onthophagus_taurus;8;1;pTW;0.642
FRA01Int;Scarabaeinae;Paracoprids;Onthophagus_taurus;8;1;mTL;1.419
FRA01Int;Scarabaeinae;Paracoprids;Onthophagus_taurus;8;1;Biomass;0.01
FRA01Int;Scarabaeinae;Paracoprids;Onthophagus_taurus;9;1;HL;1.702
FRA01Int;Scarabaeinae;Paracoprids;Onthophagus_taurus;9;1;HW;2.299
FRA01Int;Scarabaeinae;Paracoprids;Onthophagus_taurus;9;1;PL;3.089
FRA01Int;Scarabaeinae;Paracoprids;Onthophagus_taurus;9;1;PW;4.495
FRA01Int;Scarabaeinae;Paracoprids;Onthophagus_taurus;9;1;PH;2.345
FRA01Int;Scarabaeinae;Paracoprids;Onthophagus_taurus;9;1;EL;3.042
FRA01Int;Scarabaeinae;Paracoprids;Onthophagus_taurus;9;1;pTL;1.469
FRA01Int;Scarabaeinae;Paracoprids;Onthophagus_taurus;9;1;pTW;0.696
FRA01Int;Scarabaeinae;Paracoprids;Onthophagus_taurus;9;1;mTL;1.539
FRA01Int;Scarabaeinae;Paracoprids;Onthophagus_taurus;9;1;Biomass;0.0127
FRA01Int;Scarabaeinae;Paracoprids;Onthophagus_vacca;1;1;HL;1.955
FRA01Int;Scarabaeinae;Paracoprids;Onthophagus_vacca;1;1;HW;2.817
FRA01Int;Scarabaeinae;Paracoprids;Onthophagus_vacca;1;1;PL;3.532
FRA01Int;Scarabaeinae;Paracoprids;Onthophagus_vacca;1;1;PW;5.166
FRA01Int;Scarabaeinae;Paracoprids;Onthophagus_vacca;1;1;PH;2.835
FRA01Int;Scarabaeinae;Paracoprids;Onthophagus_vacca;1;1;EL;3.653
FRA01Int;Scarabaeinae;Paracoprids;Onthophagus_vacca;1;1;pTL;1.698
FRA01Int;Scarabaeinae;Paracoprids;Onthophagus_vacca;1;1;pTW;0.906
FRA01Int;Scarabaeinae;Paracoprids;Onthophagus_vacca;1;1;mTL;1.905
FRA01Int;Scarabaeinae;Paracoprids;Onthophagus_vacca;1;1;Biomass;0.0226
FRA01Int;Aphodiinae;Endocoprids;Otophorus_haemorrhoidalis;1;1;HL;0.681
FRA01Int;Aphodiinae;Endocoprids;Otophorus_haemorrhoidalis;1;1;HW;1.25
FRA01Int;Aphodiinae;Endocoprids;Otophorus_haemorrhoidalis;1;1;PL;1.532
FRA01Int;Aphodiinae;Endocoprids;Otophorus_haemorrhoidalis;1;1;PW;2.012
FRA01Int;Aphodiinae;Endocoprids;Otophorus_haemorrhoidalis;1;1;PH;1.148
FRA01Int;Aphodiinae;Endocoprids;Otophorus_haemorrhoidalis;1;1;EL;2.25
FRA01Int;Aphodiinae;Endocoprids;Otophorus_haemorrhoidalis;1;1;pTL;0.524
FRA01Int;Aphodiinae;Endocoprids;Otophorus_haemorrhoidalis;1;1;pTW;0.368
FRA01Int;Aphodiinae;Endocoprids;Otophorus_haemorrhoidalis;1;1;mTL;0.752
FRA01Int;Aphodiinae;Endocoprids;Otophorus_haemorrhoidalis;1;1;Biomass;0.0017
GER01Int;Aphodiinae;Endocoprids;Aphodius_erraticus;1;1;HL;1.14
GER01Int;Aphodiinae;Endocoprids;Aphodius_erraticus;1;1;HW;1.74
GER01Int;Aphodiinae;Endocoprids;Aphodius_erraticus;1;1;PL;2.13
GER01Int;Aphodiinae;Endocoprids;Aphodius_erraticus;1;1;PW;2.82
GER01Int;Aphodiinae;Endocoprids;Aphodius_erraticus;1;1;PH;2.03
GER01Int;Aphodiinae;Endocoprids;Aphodius_erraticus;1;1;EL;2.96
GER01Int;Aphodiinae;Endocoprids;Aphodius_erraticus;1;1;pTL;1.35
GER01Int;Aphodiinae;Endocoprids;Aphodius_erraticus;1;1;pTW;0.38
GER01Int;Aphodiinae;Endocoprids;Aphodius_erraticus;1;1;mTL;1.41
GER01Int;Aphodiinae;Endocoprids;Aphodius_erraticus;1;1;Biomass;0.006
GER01Int;Aphodiinae;Endocoprids;Aphodius_erraticus;2;1;HL;1.12
GER01Int;Aphodiinae;Endocoprids;Aphodius_erraticus;2;1;HW;1.73
GER01Int;Aphodiinae;Endocoprids;Aphodius_erraticus;2;1;PL;2.11
GER01Int;Aphodiinae;Endocoprids;Aphodius_erraticus;2;1;PW;2.76
GER01Int;Aphodiinae;Endocoprids;Aphodius_erraticus;2;1;PH;2.02
GER01Int;Aphodiinae;Endocoprids;Aphodius_erraticus;2;1;EL;2.85
GER01Int;Aphodiinae;Endocoprids;Aphodius_erraticus;2;1;pTL;1.32
GER01Int;Aphodiinae;Endocoprids;Aphodius_erraticus;2;1;pTW;0.37
GER01Int;Aphodiinae;Endocoprids;Aphodius_erraticus;2;1;mTL;1.4
GER01Int;Aphodiinae;Endocoprids;Aphodius_erraticus;2;1;Biomass;0.006
GER01Int;Aphodiinae;Endocoprids;Aphodius_erraticus;3;1;HL;1.46
GER01Int;Aphodiinae;Endocoprids;Aphodius_erraticus;3;1;HW;2.01
GER01Int;Aphodiinae;Endocoprids;Aphodius_erraticus;3;1;PL;2.6
GER01Int;Aphodiinae;Endocoprids;Aphodius_erraticus;3;1;PW;3.39
GER01Int;Aphodiinae;Endocoprids;Aphodius_erraticus;3;1;PH;1.8
GER01Int;Aphodiinae;Endocoprids;Aphodius_erraticus;3;1;EL;3.9
GER01Int;Aphodiinae;Endocoprids;Aphodius_erraticus;3;1;pTL;1.37
GER01Int;Aphodiinae;Endocoprids;Aphodius_erraticus;3;1;pTW;0.39
GER01Int;Aphodiinae;Endocoprids;Aphodius_erraticus;3;1;mTL;1.79
GER01Int;Aphodiinae;Endocoprids;Aphodius_erraticus;3;1;Biomass;0.009
GER01Int;Aphodiinae;Endocoprids;Aphodius_erraticus;4;1;HL;1.48
GER01Int;Aphodiinae;Endocoprids;Aphodius_erraticus;4;1;HW;2.03
GER01Int;Aphodiinae;Endocoprids;Aphodius_erraticus;4;1;PL;2.61
GER01Int;Aphodiinae;Endocoprids;Aphodius_erraticus;4;1;PW;3.38
GER01Int;Aphodiinae;Endocoprids;Aphodius_erraticus;4;1;PH;1.82
GER01Int;Aphodiinae;Endocoprids;Aphodius_erraticus;4;1;EL;3.9
GER01Int;Aphodiinae;Endocoprids;Aphodius_erraticus;4;1;pTL;1.38
GER01Int;Aphodiinae;Endocoprids;Aphodius_erraticus;4;1;pTW;0.4
GER01Int;Aphodiinae;Endocoprids;Aphodius_erraticus;4;1;mTL;1.8
GER01Int;Aphodiinae;Endocoprids;Aphodius_erraticus;4;1;Biomass;0.01
GER01Int;Aphodiinae;Endocoprids;Aphodius_erraticus;5;1;HL;1.1
GER01Int;Aphodiinae;Endocoprids;Aphodius_erraticus;5;1;HW;1.7
GER01Int;Aphodiinae;Endocoprids;Aphodius_erraticus;5;1;PL;2.09
GER01Int;Aphodiinae;Endocoprids;Aphodius_erraticus;5;1;PW;2.73
GER01Int;Aphodiinae;Endocoprids;Aphodius_erraticus;5;1;PH;2.01
GER01Int;Aphodiinae;Endocoprids;Aphodius_erraticus;5;1;EL;2.82
GER01Int;Aphodiinae;Endocoprids;Aphodius_erraticus;5;1;pTL;1.31
GER01Int;Aphodiinae;Endocoprids;Aphodius_erraticus;5;1;pTW;0.35
GER01Int;Aphodiinae;Endocoprids;Aphodius_erraticus;5;1;mTL;1.38
GER01Int;Aphodiinae;Endocoprids;Aphodius_erraticus;5;1;Biomass;0.005
GER01Int;Aphodiinae;Endocoprids;Aphodius_haemorroidalis;1;1;HL;0.76
GER01Int;Aphodiinae;Endocoprids;Aphodius_haemorroidalis;1;1;HW;0.74
GER01Int;Aphodiinae;Endocoprids;Aphodius_haemorroidalis;1;1;PL;1.49
GER01Int;Aphodiinae;Endocoprids;Aphodius_haemorroidalis;1;1;PW;1.72
GER01Int;Aphodiinae;Endocoprids;Aphodius_haemorroidalis;1;1;PH;1.13
GER01Int;Aphodiinae;Endocoprids;Aphodius_haemorroidalis;1;1;EL;2.15
GER01Int;Aphodiinae;Endocoprids;Aphodius_haemorroidalis;1;1;pTL;0.77
GER01Int;Aphodiinae;Endocoprids;Aphodius_haemorroidalis;1;1;pTW;0.17
GER01Int;Aphodiinae;Endocoprids;Aphodius_haemorroidalis;1;1;mTL;0.86
GER01Int;Aphodiinae;Endocoprids;Aphodius_haemorroidalis;1;1;Biomass;0.001
GER01Int;Aphodiinae;Endocoprids;Aphodius_haemorroidalis;2;1;HL;0.61
GER01Int;Aphodiinae;Endocoprids;Aphodius_haemorroidalis;2;1;HW;0.94
GER01Int;Aphodiinae;Endocoprids;Aphodius_haemorroidalis;2;1;PL;1.39
GER01Int;Aphodiinae;Endocoprids;Aphodius_haemorroidalis;2;1;PW;1.73
GER01Int;Aphodiinae;Endocoprids;Aphodius_haemorroidalis;2;1;PH;1.19
GER01Int;Aphodiinae;Endocoprids;Aphodius_haemorroidalis;2;1;EL;2.55
GER01Int;Aphodiinae;Endocoprids;Aphodius_haemorroidalis;2;1;pTL;0.8
GER01Int;Aphodiinae;Endocoprids;Aphodius_haemorroidalis;2;1;pTW;0.15
GER01Int;Aphodiinae;Endocoprids;Aphodius_haemorroidalis;2;1;mTL;0.81
GER01Int;Aphodiinae;Endocoprids;Aphodius_haemorroidalis;2;1;Biomass;0.002
GER01Int;Aphodiinae;Endocoprids;Aphodius_haemorroidalis;3;1;HL;0.62
GER01Int;Aphodiinae;Endocoprids;Aphodius_haemorroidalis;3;1;HW;0.76
GER01Int;Aphodiinae;Endocoprids;Aphodius_haemorroidalis;3;1;PL;1.4
GER01Int;Aphodiinae;Endocoprids;Aphodius_haemorroidalis;3;1;PW;1.74
GER01Int;Aphodiinae;Endocoprids;Aphodius_haemorroidalis;3;1;PH;0.96
GER01Int;Aphodiinae;Endocoprids;Aphodius_haemorroidalis;3;1;EL;2.18
GER01Int;Aphodiinae;Endocoprids;Aphodius_haemorroidalis;3;1;pTL;0.8
GER01Int;Aphodiinae;Endocoprids;Aphodius_haemorroidalis;3;1;pTW;0.16
GER01Int;Aphodiinae;Endocoprids;Aphodius_haemorroidalis;3;1;mTL;0.82
GER01Int;Aphodiinae;Endocoprids;Aphodius_haemorroidalis;3;1;Biomass;0.001
GER01Int;Aphodiinae;Endocoprids;Aphodius_haemorroidalis;4;1;HL;0.57
GER01Int;Aphodiinae;Endocoprids;Aphodius_haemorroidalis;4;1;HW;0.73
GER01Int;Aphodiinae;Endocoprids;Aphodius_haemorroidalis;4;1;PL;1.32
GER01Int;Aphodiinae;Endocoprids;Aphodius_haemorroidalis;4;1;PW;1.7
GER01Int;Aphodiinae;Endocoprids;Aphodius_haemorroidalis;4;1;PH;0.94
GER01Int;Aphodiinae;Endocoprids;Aphodius_haemorroidalis;4;1;EL;2.14
GER01Int;Aphodiinae;Endocoprids;Aphodius_haemorroidalis;4;1;pTL;0.77
GER01Int;Aphodiinae;Endocoprids;Aphodius_haemorroidalis;4;1;pTW;0.15
GER01Int;Aphodiinae;Endocoprids;Aphodius_haemorroidalis;4;1;mTL;0.78
GER01Int;Aphodiinae;Endocoprids;Aphodius_haemorroidalis;4;1;Biomass;0.001
GER01Int;Aphodiinae;Endocoprids;Aphodius_haemorroidalis;5;1;HL;0.54
GER01Int;Aphodiinae;Endocoprids;Aphodius_haemorroidalis;5;1;HW;0.72
GER01Int;Aphodiinae;Endocoprids;Aphodius_haemorroidalis;5;1;PL;1.3
GER01Int;Aphodiinae;Endocoprids;Aphodius_haemorroidalis;5;1;PW;1.68
GER01Int;Aphodiinae;Endocoprids;Aphodius_haemorroidalis;5;1;PH;0.93
GER01Int;Aphodiinae;Endocoprids;Aphodius_haemorroidalis;5;1;EL;2.12
GER01Int;Aphodiinae;Endocoprids;Aphodius_haemorroidalis;5;1;pTL;0.76
GER01Int;Aphodiinae;Endocoprids;Aphodius_haemorroidalis;5;1;pTW;0.14
GER01Int;Aphodiinae;Endocoprids;Aphodius_haemorroidalis;5;1;mTL;0.78
GER01Int;Aphodiinae;Endocoprids;Aphodius_haemorroidalis;5;1;Biomass;0.001
GER01Int;Aphodiinae;Endocoprids;Aphodius_sp.1;1;1;HL;0.66
GER01Int;Aphodiinae;Endocoprids;Aphodius_sp.1;1;1;HW;0.84
GER01Int;Aphodiinae;Endocoprids;Aphodius_sp.1;1;1;PL;1.3
GER01Int;Aphodiinae;Endocoprids;Aphodius_sp.1;1;1;PW;1.78
GER01Int;Aphodiinae;Endocoprids;Aphodius_sp.1;1;1;PH;1.12
GER01Int;Aphodiinae;Endocoprids;Aphodius_sp.1;1;1;EL;2.22
GER01Int;Aphodiinae;Endocoprids;Aphodius_sp.1;1;1;pTL;0.94
GER01Int;Aphodiinae;Endocoprids;Aphodius_sp.1;1;1;pTW;0.15
GER01Int;Aphodiinae;Endocoprids;Aphodius_sp.1;1;1;mTL;0.81
GER01Int;Aphodiinae;Endocoprids;Aphodius_sp.1;1;1;Biomass;0.0006
GER01Int;Aphodiinae;Endocoprids;Aphodius_sp.1;2;1;HL;0.63
GER01Int;Aphodiinae;Endocoprids;Aphodius_sp.1;2;1;HW;0.81
GER01Int;Aphodiinae;Endocoprids;Aphodius_sp.1;2;1;PL;1.27
GER01Int;Aphodiinae;Endocoprids;Aphodius_sp.1;2;1;PW;1.77
GER01Int;Aphodiinae;Endocoprids;Aphodius_sp.1;2;1;PH;1.1
GER01Int;Aphodiinae;Endocoprids;Aphodius_sp.1;2;1;EL;2.21
GER01Int;Aphodiinae;Endocoprids;Aphodius_sp.1;2;1;pTL;0.91
GER01Int;Aphodiinae;Endocoprids;Aphodius_sp.1;2;1;pTW;0.14
GER01Int;Aphodiinae;Endocoprids;Aphodius_sp.1;2;1;mTL;0.8
GER01Int;Aphodiinae;Endocoprids;Aphodius_sp.1;2;1;Biomass;0.0006
GER01Int;Aphodiinae;Endocoprids;Aphodius_sp.1;3;1;HL;0.6
GER01Int;Aphodiinae;Endocoprids;Aphodius_sp.1;3;1;HW;0.78
GER01Int;Aphodiinae;Endocoprids;Aphodius_sp.1;3;1;PL;1.23
GER01Int;Aphodiinae;Endocoprids;Aphodius_sp.1;3;1;PW;1.72
GER01Int;Aphodiinae;Endocoprids;Aphodius_sp.1;3;1;PH;1
GER01Int;Aphodiinae;Endocoprids;Aphodius_sp.1;3;1;EL;2.18
GER01Int;Aphodiinae;Endocoprids;Aphodius_sp.1;3;1;pTL;0.88
GER01Int;Aphodiinae;Endocoprids;Aphodius_sp.1;3;1;pTW;0.12
GER01Int;Aphodiinae;Endocoprids;Aphodius_sp.1;3;1;mTL;0.79
GER01Int;Aphodiinae;Endocoprids;Aphodius_sp.1;3;1;Biomass;0.0006
GER01Int;Aphodiinae;Endocoprids;Aphodius_sp.1;4;1;HL;0.62
GER01Int;Aphodiinae;Endocoprids;Aphodius_sp.1;4;1;HW;0.8
GER01Int;Aphodiinae;Endocoprids;Aphodius_sp.1;4;1;PL;1.26
GER01Int;Aphodiinae;Endocoprids;Aphodius_sp.1;4;1;PW;1.77
GER01Int;Aphodiinae;Endocoprids;Aphodius_sp.1;4;1;PH;1.12
GER01Int;Aphodiinae;Endocoprids;Aphodius_sp.1;4;1;EL;2.2
GER01Int;Aphodiinae;Endocoprids;Aphodius_sp.1;4;1;pTL;0.93
GER01Int;Aphodiinae;Endocoprids;Aphodius_sp.1;4;1;pTW;0.13
GER01Int;Aphodiinae;Endocoprids;Aphodius_sp.1;4;1;mTL;0.82
GER01Int;Aphodiinae;Endocoprids;Aphodius_sp.1;4;1;Biomass;0.0006
GER01Int;Aphodiinae;Endocoprids;Aphodius_sp.1;5;1;HL;0.63
GER01Int;Aphodiinae;Endocoprids;Aphodius_sp.1;5;1;HW;0.79
GER01Int;Aphodiinae;Endocoprids;Aphodius_sp.1;5;1;PL;1.25
GER01Int;Aphodiinae;Endocoprids;Aphodius_sp.1;5;1;PW;1.78
GER01Int;Aphodiinae;Endocoprids;Aphodius_sp.1;5;1;PH;1.13
GER01Int;Aphodiinae;Endocoprids;Aphodius_sp.1;5;1;EL;2.21
GER01Int;Aphodiinae;Endocoprids;Aphodius_sp.1;5;1;pTL;0.94
GER01Int;Aphodiinae;Endocoprids;Aphodius_sp.1;5;1;pTW;0.13
GER01Int;Aphodiinae;Endocoprids;Aphodius_sp.1;5;1;mTL;0.81
GER01Int;Aphodiinae;Endocoprids;Aphodius_sp.1;5;1;Biomass;0.0006
GER01Ext;Scarabaeinae;Paracoprids;Onthophagus_vacca;1;2;HL;2.04
GER01Ext;Scarabaeinae;Paracoprids;Onthophagus_vacca;1;2;HW;2.45
GER01Ext;Scarabaeinae;Paracoprids;Onthophagus_vacca;1;2;PL;2.98
GER01Ext;Scarabaeinae;Paracoprids;Onthophagus_vacca;1;2;PW;4.51
GER01Ext;Scarabaeinae;Paracoprids;Onthophagus_vacca;1;2;PH;2.66
GER01Ext;Scarabaeinae;Paracoprids;Onthophagus_vacca;1;2;EL;3.49
GER01Ext;Scarabaeinae;Paracoprids;Onthophagus_vacca;1;2;pTL;2.18
GER01Ext;Scarabaeinae;Paracoprids;Onthophagus_vacca;1;2;pTW;0.39
GER01Ext;Scarabaeinae;Paracoprids;Onthophagus_vacca;1;2;mTL;2.1
GER01Ext;Scarabaeinae;Paracoprids;Onthophagus_vacca;1;2;Biomass;0.021
GER01Ext;Scarabaeinae;Paracoprids;Onthophagus_vacca;2;2;HL;2.01
GER01Ext;Scarabaeinae;Paracoprids;Onthophagus_vacca;2;2;HW;2.35
GER01Ext;Scarabaeinae;Paracoprids;Onthophagus_vacca;2;2;PL;2.95
GER01Ext;Scarabaeinae;Paracoprids;Onthophagus_vacca;2;2;PW;4.35
GER01Ext;Scarabaeinae;Paracoprids;Onthophagus_vacca;2;2;PH;2.51
GER01Ext;Scarabaeinae;Paracoprids;Onthophagus_vacca;2;2;EL;3.35
GER01Ext;Scarabaeinae;Paracoprids;Onthophagus_vacca;2;2;pTL;2.11
GER01Ext;Scarabaeinae;Paracoprids;Onthophagus_vacca;2;2;pTW;0.36
GER01Ext;Scarabaeinae;Paracoprids;Onthophagus_vacca;2;2;mTL;1.97
GER01Ext;Scarabaeinae;Paracoprids;Onthophagus_vacca;2;2;Biomass;0.014
GER01Ext;Scarabaeinae;Paracoprids;Onthophagus_vacca;3;2;HL;2.03
GER01Ext;Scarabaeinae;Paracoprids;Onthophagus_vacca;3;2;HW;2.37
GER01Ext;Scarabaeinae;Paracoprids;Onthophagus_vacca;3;2;PL;2.96
GER01Ext;Scarabaeinae;Paracoprids;Onthophagus_vacca;3;2;PW;4.39
GER01Ext;Scarabaeinae;Paracoprids;Onthophagus_vacca;3;2;PH;2.6
GER01Ext;Scarabaeinae;Paracoprids;Onthophagus_vacca;3;2;EL;3.39
GER01Ext;Scarabaeinae;Paracoprids;Onthophagus_vacca;3;2;pTL;2.12
GER01Ext;Scarabaeinae;Paracoprids;Onthophagus_vacca;3;2;pTW;0.37
GER01Ext;Scarabaeinae;Paracoprids;Onthophagus_vacca;3;2;mTL;2
GER01Ext;Scarabaeinae;Paracoprids;Onthophagus_vacca;3;2;Biomass;0.016
GER01Ext;Scarabaeinae;Paracoprids;Onthophagus_joannae;1;2;HL;1.51
GER01Ext;Scarabaeinae;Paracoprids;Onthophagus_joannae;1;2;HW;1.69
GER01Ext;Scarabaeinae;Paracoprids;Onthophagus_joannae;1;2;PL;2.16
GER01Ext;Scarabaeinae;Paracoprids;Onthophagus_joannae;1;2;PW;3.05
GER01Ext;Scarabaeinae;Paracoprids;Onthophagus_joannae;1;2;PH;1.65
GER01Ext;Scarabaeinae;Paracoprids;Onthophagus_joannae;1;2;EL;2.21
GER01Ext;Scarabaeinae;Paracoprids;Onthophagus_joannae;1;2;pTL;1.37
GER01Ext;Scarabaeinae;Paracoprids;Onthophagus_joannae;1;2;pTW;0.24
GER01Ext;Scarabaeinae;Paracoprids;Onthophagus_joannae;1;2;mTL;1.31
GER01Ext;Scarabaeinae;Paracoprids;Onthophagus_joannae;1;2;Biomass;0.008
GER01Ext;Scarabaeinae;Paracoprids;Onthophagus_joannae;2;2;HL;1.53
GER01Ext;Scarabaeinae;Paracoprids;Onthophagus_joannae;2;2;HW;1.69
GER01Ext;Scarabaeinae;Paracoprids;Onthophagus_joannae;2;2;PL;2.17
GER01Ext;Scarabaeinae;Paracoprids;Onthophagus_joannae;2;2;PW;3.07
GER01Ext;Scarabaeinae;Paracoprids;Onthophagus_joannae;2;2;PH;1.65
GER01Ext;Scarabaeinae;Paracoprids;Onthophagus_joannae;2;2;EL;2.22
GER01Ext;Scarabaeinae;Paracoprids;Onthophagus_joannae;2;2;pTL;1.38
GER01Ext;Scarabaeinae;Paracoprids;Onthophagus_joannae;2;2;pTW;0.26
GER01Ext;Scarabaeinae;Paracoprids;Onthophagus_joannae;2;2;mTL;1.32
GER01Ext;Scarabaeinae;Paracoprids;Onthophagus_joannae;2;2;Biomass;0.008
GER01Ext;Scarabaeinae;Paracoprids;Onthophagus_joannae;3;2;HL;1.48
GER01Ext;Scarabaeinae;Paracoprids;Onthophagus_joannae;3;2;HW;1.67
GER01Ext;Scarabaeinae;Paracoprids;Onthophagus_joannae;3;2;PL;2.09
GER01Ext;Scarabaeinae;Paracoprids;Onthophagus_joannae;3;2;PW;2.97
GER01Ext;Scarabaeinae;Paracoprids;Onthophagus_joannae;3;2;PH;1.64
GER01Ext;Scarabaeinae;Paracoprids;Onthophagus_joannae;3;2;EL;2.16
GER01Ext;Scarabaeinae;Paracoprids;Onthophagus_joannae;3;2;pTL;1.36
GER01Ext;Scarabaeinae;Paracoprids;Onthophagus_joannae;3;2;pTW;0.25
GER01Ext;Scarabaeinae;Paracoprids;Onthophagus_joannae;3;2;mTL;1.3
GER01Ext;Scarabaeinae;Paracoprids;Onthophagus_joannae;3;2;Biomass;0.008
GER01Ext;Scarabaeinae;Paracoprids;Onthophagus_joannae;4;2;HL;1.45
GER01Ext;Scarabaeinae;Paracoprids;Onthophagus_joannae;4;2;HW;1.63
GER01Ext;Scarabaeinae;Paracoprids;Onthophagus_joannae;4;2;PL;2.05
GER01Ext;Scarabaeinae;Paracoprids;Onthophagus_joannae;4;2;PW;2.93
GER01Ext;Scarabaeinae;Paracoprids;Onthophagus_joannae;4;2;PH;1.57
GER01Ext;Scarabaeinae;Paracoprids;Onthophagus_joannae;4;2;EL;2.12
GER01Ext;Scarabaeinae;Paracoprids;Onthophagus_joannae;4;2;pTL;1.3
GER01Ext;Scarabaeinae;Paracoprids;Onthophagus_joannae;4;2;pTW;0.21
GER01Ext;Scarabaeinae;Paracoprids;Onthophagus_joannae;4;2;mTL;1.25
GER01Ext;Scarabaeinae;Paracoprids;Onthophagus_joannae;4;2;Biomass;0.007
GER01Ext;Scarabaeinae;Paracoprids;Onthophagus_joannae;5;2;HL;1.42
GER01Ext;Scarabaeinae;Paracoprids;Onthophagus_joannae;5;2;HW;1.64
GER01Ext;Scarabaeinae;Paracoprids;Onthophagus_joannae;5;2;PL;2.04
GER01Ext;Scarabaeinae;Paracoprids;Onthophagus_joannae;5;2;PW;2.91
GER01Ext;Scarabaeinae;Paracoprids;Onthophagus_joannae;5;2;PH;1.56
GER01Ext;Scarabaeinae;Paracoprids;Onthophagus_joannae;5;2;EL;2.09
GER01Ext;Scarabaeinae;Paracoprids;Onthophagus_joannae;5;2;pTL;1.28
GER01Ext;Scarabaeinae;Paracoprids;Onthophagus_joannae;5;2;pTW;0.2
GER01Ext;Scarabaeinae;Paracoprids;Onthophagus_joannae;5;2;mTL;1.22
GER01Ext;Scarabaeinae;Paracoprids;Onthophagus_joannae;5;2;Biomass;0.007
GER01Ext;Scarabaeinae;Paracoprids;Onthophagus_joannae;6;2;HL;1.43
GER01Ext;Scarabaeinae;Paracoprids;Onthophagus_joannae;6;2;HW;1.65
GER01Ext;Scarabaeinae;Paracoprids;Onthophagus_joannae;6;2;PL;2
GER01Ext;Scarabaeinae;Paracoprids;Onthophagus_joannae;6;2;PW;2.86
GER01Ext;Scarabaeinae;Paracoprids;Onthophagus_joannae;6;2;PH;1.52
GER01Ext;Scarabaeinae;Paracoprids;Onthophagus_joannae;6;2;EL;2.08
GER01Ext;Scarabaeinae;Paracoprids;Onthophagus_joannae;6;2;pTL;1.29
GER01Ext;Scarabaeinae;Paracoprids;Onthophagus_joannae;6;2;pTW;0.21
GER01Ext;Scarabaeinae;Paracoprids;Onthophagus_joannae;6;2;mTL;1.2
GER01Ext;Scarabaeinae;Paracoprids;Onthophagus_joannae;6;2;Biomass;0.007
GER01Ext;Scarabaeinae;Paracoprids;Onthophagus_joannae;7;2;HL;1.38
GER01Ext;Scarabaeinae;Paracoprids;Onthophagus_joannae;7;2;HW;1.45
GER01Ext;Scarabaeinae;Paracoprids;Onthophagus_joannae;7;2;PL;1.93
GER01Ext;Scarabaeinae;Paracoprids;Onthophagus_joannae;7;2;PW;2.8
GER01Ext;Scarabaeinae;Paracoprids;Onthophagus_joannae;7;2;PH;1.45
GER01Ext;Scarabaeinae;Paracoprids;Onthophagus_joannae;7;2;EL;2.02
GER01Ext;Scarabaeinae;Paracoprids;Onthophagus_joannae;7;2;pTL;1.26
GER01Ext;Scarabaeinae;Paracoprids;Onthophagus_joannae;7;2;pTW;0.18
GER01Ext;Scarabaeinae;Paracoprids;Onthophagus_joannae;7;2;mTL;1.1
GER01Ext;Scarabaeinae;Paracoprids;Onthophagus_joannae;7;2;Biomass;0.006
GER01Ext;Scarabaeinae;Paracoprids;Onthophagus_joannae;8;2;HL;1.32
GER01Ext;Scarabaeinae;Paracoprids;Onthophagus_joannae;8;2;HW;1.41
GER01Ext;Scarabaeinae;Paracoprids;Onthophagus_joannae;8;2;PL;1.87
GER01Ext;Scarabaeinae;Paracoprids;Onthophagus_joannae;8;2;PW;2.67
GER01Ext;Scarabaeinae;Paracoprids;Onthophagus_joannae;8;2;PH;1.42
GER01Ext;Scarabaeinae;Paracoprids;Onthophagus_joannae;8;2;EL;1.99
GER01Ext;Scarabaeinae;Paracoprids;Onthophagus_joannae;8;2;pTL;1.25
GER01Ext;Scarabaeinae;Paracoprids;Onthophagus_joannae;8;2;pTW;0.17
GER01Ext;Scarabaeinae;Paracoprids;Onthophagus_joannae;8;2;mTL;1
GER01Ext;Scarabaeinae;Paracoprids;Onthophagus_joannae;8;2;Biomass;0.007
GER01Ext;Scarabaeinae;Paracoprids;Onthophagus_joannae;9;2;HL;1.36
GER01Ext;Scarabaeinae;Paracoprids;Onthophagus_joannae;9;2;HW;1.44
GER01Ext;Scarabaeinae;Paracoprids;Onthophagus_joannae;9;2;PL;1.96
GER01Ext;Scarabaeinae;Paracoprids;Onthophagus_joannae;9;2;PW;2.81
GER01Ext;Scarabaeinae;Paracoprids;Onthophagus_joannae;9;2;PH;1.53
GER01Ext;Scarabaeinae;Paracoprids;Onthophagus_joannae;9;2;EL;2.03
GER01Ext;Scarabaeinae;Paracoprids;Onthophagus_joannae;9;2;pTL;1.26
GER01Ext;Scarabaeinae;Paracoprids;Onthophagus_joannae;9;2;pTW;0.19
GER01Ext;Scarabaeinae;Paracoprids;Onthophagus_joannae;9;2;mTL;1.09
GER01Ext;Scarabaeinae;Paracoprids;Onthophagus_joannae;9;2;Biomass;0.008
GER01Ext;Scarabaeinae;Paracoprids;Onthophagus_joannae;10;2;HL;1.53
GER01Ext;Scarabaeinae;Paracoprids;Onthophagus_joannae;10;2;HW;1.7
GER01Ext;Scarabaeinae;Paracoprids;Onthophagus_joannae;10;2;PL;2.19
